OrderID,FromLoc,ToLoc,Size,OrderDay,LatestDeliveryDay
L16600,10451,10452,2,19,22
L16601,10451,10082,2,19,21
L16602,10451,10875,2,19,22
L16603,10451,10012,2,19,24
L16604,10451,10169,2,19,22
L16605,10451,10082,2,19,23
L16606,10451,10082,2,19,21
L16607,10451,10548,2,19,22
L16608,10451,10441,2,19,23
L16609,10451,10834,2,19,25
L16610,10451,10428,2,19,23
L16611,10451,10403,2,19,23
L16612,10451,10441,2,19,21
L16613,10451,10085,2,19,24
L16614,10451,10443,2,19,20
L16615,10451,10418,2,19,20
L16616,10451,10349,2,19,23
L16617,10451,10415,2,19,24
L16618,10451,10668,2,19,24
L16619,10451,10450,2,19,22
L16620,10549,10439,2,19,21
L16621,10451,10545,2,19,21
L16622,10451,10600,2,19,23
L16623,10452,10422,2,19,23
L16624,10452,10439,2,19,21
L16625,10451,10423,2,19,22
L16626,10451,10064,2,19,23
L16627,10451,10433,2,19,23
L16628,10451,10203,2,19,22
L16629,10451,10012,2,19,23
L16630,10451,10206,2,19,21
L16631,10451,10429,2,19,22
L16632,10451,10551,2,19,20
L16633,10451,10124,2,19,24
L16634,10451,10421,2,19,21
L16635,10451,10549,2,19,22
L16636,10451,10440,2,19,22
L16637,10451,10427,2,19,23
L16638,10451,10421,2,19,21
L16639,10451,10421,2,19,21
L16640,10451,10651,1,19,22
L16641,10451,10423,1,19,21
L16642,10451,10082,1,19,22
L16643,10451,10440,1,19,20
L16644,10451,10446,1,19,21
L16645,10451,10281,1,19,22
L16646,10451,10762,1,19,22
L16647,10451,10243,1,19,24
L16648,10451,10419,1,19,22
L16649,10451,10657,1,19,24
L16650,10451,10289,1,19,23
L16651,10451,10342,1,19,23
L16652,10451,10085,1,19,22
L16653,10451,10430,1,19,23
L16654,10451,10349,1,19,23
L16655,10451,10206,1,19,21
L16656,10451,10548,1,19,21
L16657,10451,10025,1,19,22
L16658,10451,10654,1,19,23
L16659,10451,10197,1,19,21
L16660,10451,10193,1,19,21
L16661,10451,10713,1,19,20
L16662,10451,10193,1,19,23
L16663,10451,10193,1,19,23
L16664,10451,10450,1,19,23
L16665,10451,10305,1,19,25
L16666,10451,10193,1,19,21
L16667,10451,10452,1,19,22
L16668,10451,10461,1,19,24
L16669,10451,10384,1,19,22
L16670,10451,10630,1,19,23
L16671,10451,10781,1,19,21
L16672,10451,10454,1,19,22
L16673,10451,10614,1,19,23
L16674,10451,10082,1,19,22
L16675,10451,10421,1,19,22
L16676,10451,10200,1,19,23
L16677,10451,10205,1,19,23
L16678,10451,10082,1,19,23
L16679,10451,10012,1,19,24
L16680,10451,10082,1,19,21
L16681,10451,10428,1,19,23
L16682,10451,10657,1,19,23
L16683,10451,10422,1,19,22
L16684,10452,10581,1,19,22
L16685,10451,10475,1,19,22
L16686,10451,10082,1,19,22
L16687,10451,10423,1,19,22
L16688,10451,10418,1,19,22
L16689,10451,10419,1,19,22
L16690,10451,10064,1,19,21
L16691,10451,10082,1,19,23
L16692,10451,10614,1,19,23
L16693,10451,10418,1,19,20
L16694,10451,10452,1,19,20
L16695,10451,10450,1,19,22
L16696,10451,10025,1,19,23
L16697,10451,10422,1,19,22
L16698,10451,10422,1,19,22
L16699,10451,10425,1,19,21
L16700,10451,10429,1,19,21
L16701,10451,10450,1,19,21
L16702,10451,10422,1,19,21
L16703,10549,10450,67,20,23
L16704,10549,10074,66,20,24
L16705,10451,10433,65,20,22
L16706,10426,10096,65,20,23
L16707,10350,10002,64,20,24
L16708,10426,10087,64,20,25
L16709,10519,10581,64,20,23
L16710,10519,10581,63,20,22
L16711,10417,10079,63,20,24
L16712,10549,10452,62,20,22
L16713,10549,10391,61,20,25
L16714,10451,10011,61,20,23
L16715,10451,10549,61,20,21
L16716,10451,10549,61,20,22
L16717,10417,10461,61,20,24
L16718,10549,10434,60,20,23
L16719,10451,10082,60,20,24
L16720,10549,10198,59,20,24
L16721,10451,10198,59,20,23
L16722,10451,10427,59,20,24
L16723,10426,10100,59,20,25
L16724,10451,10549,59,20,21
L16725,10451,10549,58,20,23
L16726,10451,10549,58,20,22
L16727,10451,10577,58,20,25
L16728,10451,10549,57,20,23
L16729,10549,10462,57,20,24
L16730,10549,10843,55,20,25
L16731,10417,10191,55,20,22
L16732,10549,10012,55,20,25
L16733,10549,10328,54,20,24
L16734,10549,10483,53,20,23
L16735,10451,10545,53,20,23
L16736,10426,10085,52,20,25
L16737,10549,10002,51,20,24
L16738,10549,10434,51,20,22
L16739,10476,10549,51,20,23
L16740,10549,10074,51,20,24
L16741,10451,10483,51,20,25
L16742,10549,10579,50,20,23
L16743,10549,10127,50,20,24
L16744,10549,10079,50,20,23
L16745,10451,10452,50,20,21
L16746,10549,10467,49,20,24
L16747,10549,10342,49,20,22
L16748,10444,10015,48,20,23
L16749,10451,10549,48,20,23
L16750,10549,10321,48,20,25
L16751,10549,10426,48,20,21
L16752,10549,10415,47,20,24
L16753,10451,10441,47,20,22
L16754,10549,10342,47,20,22
L16755,10549,10205,47,20,23
L16756,10451,10549,46,20,21
L16757,10451,10443,46,20,22
L16758,10549,10478,46,20,25
L16759,10549,10074,46,20,23
L16760,10549,10467,46,20,23
L16761,10549,10734,45,20,24
L16762,10549,10011,45,20,24
L16763,10549,10483,45,20,25
L16764,10549,10554,45,20,23
L16765,10547,10891,45,20,23
L16766,10549,10579,44,20,24
L16767,10452,10520,44,20,23
L16768,10451,10433,44,20,24
L16769,10549,10471,44,20,25
L16770,10451,10200,44,20,24
L16771,10549,10737,44,20,25
L16772,10549,10533,44,20,24
L16773,10549,10581,43,20,24
L16774,10549,10478,43,20,25
L16775,10549,10003,43,20,24
L16776,10429,10067,43,20,24
L16777,10426,10423,42,20,24
L16778,10549,10419,42,20,22
L16779,10452,10439,42,20,24
L16780,10549,10600,42,20,25
L16781,10429,10289,42,20,26
L16782,10549,10475,42,20,24
L16783,10549,10244,42,20,23
L16784,10549,10471,42,20,25
L16785,10549,10423,42,20,23
L16786,10451,10074,42,20,22
L16787,10549,10927,42,20,24
L16788,10429,10826,41,20,24
L16789,10452,10350,41,20,24
L16790,10549,10410,41,20,23
L16791,10549,10417,41,20,24
L16792,10426,10378,41,20,24
L16793,10451,10545,41,20,23
L16794,10451,10549,41,20,23
L16795,10549,10529,41,20,22
L16796,10429,10300,41,20,24
L16797,10551,10469,41,20,25
L16798,10549,10101,40,20,25
L16799,10549,10800,40,20,26
L16800,10147,10614,40,20,25
L16801,10549,10426,40,20,22
L16802,10549,10116,40,20,23
L16803,10549,10310,40,20,25
L16804,10549,10713,40,20,21
L16805,10549,10869,40,20,22
L16806,10417,10451,40,20,23
L16807,10451,10433,40,20,22
L16808,10451,10468,40,20,23
L16809,10549,10875,40,20,24
L16810,10451,10452,40,20,22
L16811,10451,10418,40,20,22
L16812,10451,10082,40,20,23
L16813,10451,10082,40,20,22
L16814,10451,10067,39,20,24
L16815,10549,10101,39,20,25
L16816,10549,10468,39,20,24
L16817,10549,10403,39,20,25
L16818,10520,10529,39,20,23
L16819,10451,10549,39,20,23
L16820,10549,10468,39,20,24
L16821,10549,10011,39,20,25
L16822,10549,10451,38,20,21
L16823,10549,10191,38,20,22
L16824,10549,10076,38,20,24
L16825,10451,10643,38,20,26
L16826,10549,10788,38,20,25
L16827,10451,10064,38,20,23
L16828,10451,10439,38,20,22
L16829,10549,10451,38,20,23
L16830,10451,10440,38,20,22
L16831,10549,10781,38,20,23
L16832,10451,10203,38,20,22
L16833,10549,10410,38,20,23
L16834,10549,10788,38,20,25
L16835,10549,10803,38,20,25
L16836,10451,10433,38,20,22
L16837,10780,10244,38,20,24
L16838,10549,10443,38,20,22
L16839,10549,10444,38,20,22
L16840,10451,10206,38,20,22
L16841,10549,10462,37,20,25
L16842,10549,10244,37,20,23
L16843,10549,10073,37,20,24
L16844,10147,10653,37,20,23
L16845,10549,10472,37,20,23
L16846,10549,10321,37,20,25
L16847,10549,10012,37,20,25
L16848,10549,10203,37,20,23
L16849,10451,10475,37,20,23
L16850,10549,10414,37,20,23
L16851,10549,10011,37,20,23
L16852,10549,10025,37,20,22
L16853,10549,10520,37,20,23
L16854,10549,10436,37,20,22
L16855,10549,10067,37,20,22
L16856,10451,10073,37,20,23
L16857,10451,10110,37,20,24
L16858,10549,10420,37,20,22
L16859,10147,10658,37,20,25
L16860,10451,10520,36,20,25
L16861,10451,10549,36,20,23
L16862,10429,10472,36,20,25
L16863,10549,10127,36,20,22
L16864,10429,10900,36,20,25
L16865,10554,10058,36,20,23
L16866,10549,10127,36,20,24
L16867,10549,10650,36,20,24
L16868,10549,10205,36,20,23
L16869,10429,10082,36,20,25
L16870,10451,10762,36,20,25
L16871,10429,10121,35,20,24
L16872,10549,10080,35,20,22
L16873,10417,10779,35,20,23
L16874,10429,10779,35,20,23
L16875,10426,10423,35,20,22
L16876,10415,10843,35,20,25
L16877,10549,10650,35,20,24
L16878,10549,10096,35,20,24
L16879,10549,10650,35,20,25
L16880,10451,10439,35,20,22
L16881,10549,10200,35,20,23
L16882,10780,10003,35,20,23
L16883,10451,10350,35,20,24
L16884,10429,10651,35,20,25
L16885,10429,10843,35,20,24
L16886,10451,10082,35,20,23
L16887,10549,10428,35,20,23
L16888,10451,10476,35,20,23
L16889,10451,10471,35,20,23
L16890,10439,10549,35,20,22
L16891,10549,10600,35,20,25
L16892,10451,10100,35,20,25
L16893,10429,10923,35,20,25
L16894,10549,10520,35,20,24
L16895,10549,10012,35,20,24
L16896,10451,10461,35,20,24
L16897,10549,10472,35,20,25
L16898,10549,10762,35,20,24
L16899,10549,10415,35,20,23
L16900,10547,10082,35,20,23
L16901,10549,10869,34,20,24
L16902,10549,10003,34,20,25
L16903,10549,10244,34,20,24
L16904,10549,10433,34,20,24
L16905,10451,10082,34,20,24
L16906,10451,10418,34,20,23
L16907,10426,10433,34,20,23
L16908,10426,10549,34,20,23
L16909,10451,10461,34,20,23
L16910,10067,10011,34,20,23
L16911,10549,10456,34,20,23
L16912,10549,10403,34,20,24
L16913,10549,10403,34,20,24
L16914,10549,10101,34,20,25
L16915,10451,10651,34,20,24
L16916,10549,10433,34,20,22
L16917,10452,10193,34,20,23
L16918,10549,10197,34,20,24
L16919,10451,10713,34,20,21
L16920,10549,10080,34,20,23
L16921,10549,10826,34,20,24
L16922,10549,10579,34,20,25
L16923,10549,10342,33,20,22
L16924,10263,10278,33,20,23
L16925,10549,10101,33,20,24
L16926,10549,10461,33,20,24
L16927,10551,10193,33,20,22
L16928,10147,10654,33,20,23
L16929,10549,10438,33,20,22
L16930,10549,10425,33,20,22
L16931,10551,10076,33,20,22
L16932,10451,10349,33,20,24
L16933,10549,10074,33,20,24
L16934,10549,10350,33,20,25
L16935,10549,10737,33,20,23
L16936,10549,10197,33,20,24
L16937,10549,10555,33,20,21
L16938,10451,10200,33,20,24
L16939,10549,10200,32,20,24
L16940,10549,10169,32,20,24
L16941,10549,10800,32,20,26
L16942,10800,10310,32,20,22
L16943,10067,10765,32,20,24
L16944,10429,10289,32,20,26
L16945,10549,10338,32,20,22
L16946,10549,10438,32,20,23
L16947,10549,10682,32,20,25
L16948,10549,10205,32,20,22
L16949,10549,10067,32,20,23
L16950,10549,10462,32,20,24
L16951,10549,10012,32,20,25
L16952,10549,10422,32,20,24
L16953,10579,10442,32,20,23
L16954,10549,10110,32,20,24
L16955,10549,10440,32,20,23
L16956,10429,10900,32,20,26
L16957,10451,10011,32,20,24
L16958,10451,10025,32,20,24
L16959,10549,10064,32,20,24
L16960,10451,10438,32,20,23
L16961,10549,10003,32,20,25
L16962,10451,10873,32,20,23
L16963,10549,10328,32,20,26
L16964,10451,10826,32,20,25
L16965,10451,10095,32,20,23
L16966,10549,10350,31,20,26
L16967,10451,10082,31,20,22
L16968,10451,10082,31,20,23
L16969,10451,10875,31,20,23
L16970,10451,10462,31,20,23
L16971,10429,10826,31,20,25
L16972,10147,10519,31,20,23
L16973,10015,10549,31,20,23
L16974,10429,10600,31,20,26
L16975,10549,10349,31,20,26
L16976,10549,10650,31,20,23
L16977,10451,10424,31,20,24
L16978,10430,10451,31,20,22
L16979,10451,10082,31,20,22
L16980,10549,10483,31,20,23
L16981,10549,10244,31,20,24
L16982,10549,10012,31,20,23
L16983,10549,10554,31,20,23
L16984,10417,10074,31,20,24
L16985,10549,10415,31,20,23
L16986,10451,10082,30,20,22
L16987,10549,10403,30,20,24
L16988,10451,10461,30,20,24
L16989,10451,10082,30,20,23
L16990,10451,10549,30,20,23
L16991,10780,10781,30,20,22
L16992,10451,10581,30,20,24
L16993,10451,10549,30,20,22
L16994,10451,10444,30,20,21
L16995,10549,10110,30,20,24
L16996,10549,10547,30,20,22
L16997,10483,10549,30,20,25
L16998,10549,10422,30,20,23
L16999,10549,10058,30,20,22
L17000,10015,10533,30,20,24
L17001,10549,10350,30,20,26
L17002,10800,10431,30,20,24
L17003,10800,10923,30,20,24
L17004,10197,10549,30,20,23
L17005,10549,10779,29,20,23
L17006,10451,10205,29,20,22
L17007,10549,10555,29,20,23
L17008,10415,10451,29,20,24
L17009,10451,10082,29,20,22
L17010,10147,10481,29,20,25
L17011,10549,10378,29,20,25
L17012,10073,10079,29,20,23
L17013,10549,10472,29,20,24
L17014,10549,10529,29,20,23
L17015,10147,10654,29,20,25
L17016,10147,10477,29,20,23
L17017,10080,10549,29,20,22
L17018,10549,10429,29,20,23
L17019,10549,10843,29,20,25
L17020,10147,10463,29,20,25
L17021,10780,10350,29,20,25
L17022,10451,10477,28,20,23
L17023,10451,10549,28,20,22
L17024,10451,10650,28,20,24
L17025,10417,10116,28,20,23
L17026,10547,10193,28,20,22
L17027,10549,10546,28,20,23
L17028,10549,10447,28,20,22
L17029,10549,10418,28,20,23
L17030,10549,10442,28,20,22
L17031,10451,10082,28,20,23
L17032,10549,10781,28,20,23
L17033,10451,10483,28,20,24
L17034,10549,10321,28,20,24
L17035,10549,10012,28,20,25
L17036,10451,10205,28,20,22
L17037,10147,10519,28,20,24
L17038,10451,10203,28,20,23
L17039,10451,10082,28,20,24
L17040,10780,10415,28,20,24
L17041,10549,10875,28,20,25
L17042,10015,10549,28,20,24
L17043,10429,10384,28,20,23
L17044,10079,10434,27,20,24
L17045,10549,10547,27,20,21
L17046,10451,10549,27,20,21
L17047,10549,10420,27,20,22
L17048,10451,10350,27,20,24
L17049,10549,10415,27,20,23
L17050,10429,10378,27,20,23
L17051,10451,10549,27,20,22
L17052,10429,10200,27,20,24
L17053,10147,10464,27,20,25
L17054,10147,10438,27,20,24
L17055,10451,10798,27,20,24
L17056,10451,10206,27,20,22
L17057,10549,10461,27,20,25
L17058,10549,10310,27,20,26
L17059,10549,10384,27,20,25
L17060,10734,10431,27,20,25
L17061,10451,10082,27,20,23
L17062,10451,10520,27,20,25
L17063,10147,10443,27,20,24
L17064,10147,10430,27,20,23
L17065,10147,10525,27,20,25
L17066,10147,10476,27,20,25
L17067,10147,10440,27,20,22
L17068,10800,10003,27,20,23
L17069,10263,10779,27,20,25
L17070,10451,10545,27,20,22
L17071,10451,10450,27,20,23
L17072,10549,10477,27,20,24
L17073,10549,10002,26,20,25
L17074,10451,10076,26,20,23
L17075,10451,10384,26,20,24
L17076,10451,10731,26,20,23
L17077,10451,10462,26,20,25
L17078,10549,10547,26,20,21
L17079,10549,10779,26,20,24
L17080,10451,10937,26,20,24
L17081,10451,10328,26,20,24
L17082,10451,10443,26,20,22
L17083,10555,10415,26,20,24
L17084,10451,10551,26,20,23
L17085,10451,10422,26,20,24
L17086,10549,10197,26,20,24
L17087,10451,10082,26,20,22
L17088,10451,10713,26,20,22
L17089,10451,10342,26,20,24
L17090,10549,10462,26,20,23
L17091,10549,10191,26,20,24
L17092,10451,10551,26,20,23
L17093,10451,10096,26,20,25
L17094,10451,10203,26,20,24
L17095,10451,10651,26,20,23
L17096,10451,10203,26,20,23
L17097,10452,10147,26,20,24
L17098,10452,10779,26,20,22
L17099,10451,10015,25,20,24
L17100,10780,10549,25,20,23
L17101,10549,10426,25,20,23
L17102,10391,10549,25,20,24
L17103,10451,10421,25,20,22
L17104,10451,10461,25,20,25
L17105,10451,10067,25,20,22
L17106,10451,10464,25,20,24
L17107,10451,10433,25,20,23
L17108,10451,10520,25,20,23
L17109,10549,10101,25,20,23
L17110,10451,10447,25,20,21
L17111,10549,10472,25,20,23
L17112,10549,10073,25,20,22
L17113,10451,10012,25,20,24
L17114,10549,10520,25,20,24
L17115,10549,10110,25,20,25
L17116,10451,10419,25,20,24
L17117,10451,10421,25,20,23
L17118,10549,10441,25,20,22
L17119,10451,10848,25,20,26
L17120,10549,10096,25,20,25
L17121,10451,10067,25,20,22
L17122,10451,10549,25,20,21
L17123,10451,10082,25,20,22
L17124,10451,10203,25,20,22
L17125,10451,10549,25,20,23
L17126,10451,10549,25,20,21
L17127,10451,10058,25,20,22
L17128,10549,10415,25,20,24
L17129,10549,10424,25,20,24
L17130,10451,10801,25,20,26
L17131,10451,10205,25,20,23
L17132,10549,10424,24,20,23
L17133,10549,10731,24,20,25
L17134,10549,10415,24,20,25
L17135,10429,10076,24,20,25
L17136,10451,10471,24,20,23
L17137,10451,10064,24,20,24
L17138,10549,10737,24,20,25
L17139,10451,10731,24,20,24
L17140,10549,10110,24,20,25
L17141,10549,10472,24,20,23
L17142,10417,10079,24,20,25
L17143,10417,10074,24,20,23
L17144,10456,10549,24,20,25
L17145,10433,10549,24,20,22
L17146,10529,10549,24,20,23
L17147,10403,10549,24,20,23
L17148,10843,10549,24,20,26
L17149,10549,10555,24,20,23
L17150,10433,10549,24,20,23
L17151,10549,10101,24,20,24
L17152,10549,10650,24,20,24
L17153,10444,10350,24,20,26
L17154,10549,10451,24,20,21
L17155,10451,10087,24,20,25
L17156,10451,10099,24,20,24
L17157,10451,10244,24,20,25
L17158,10549,10083,24,20,25
L17159,10549,10025,23,20,24
L17160,10549,10328,23,20,26
L17161,10549,10875,23,20,24
L17162,10430,10420,23,20,22
L17163,10549,10244,23,20,23
L17164,10451,10381,23,20,25
L17165,10549,10440,23,20,23
L17166,10417,10477,23,20,25
L17167,10429,10169,23,20,23
L17168,10451,10415,23,20,23
L17169,10549,10451,23,20,21
L17170,10549,10800,23,20,24
L17171,10549,10426,23,20,21
L17172,10549,10338,23,20,24
L17173,10549,10737,23,20,24
L17174,10549,10461,23,20,24
L17175,10073,10549,23,20,24
L17176,10451,10651,23,20,25
L17177,10451,10064,23,20,23
L17178,10147,10429,23,20,23
L17179,10417,10549,23,20,22
L17180,10549,10082,23,20,22
L17181,10780,10725,23,20,23
L17182,10451,10419,23,20,24
L17183,10451,10424,23,20,23
L17184,10451,10130,23,20,22
L17185,10451,10461,23,20,24
L17186,10451,10338,23,20,22
L17187,10451,10519,23,20,23
L17188,10451,10200,23,20,23
L17189,10451,10200,23,20,24
L17190,10451,10737,23,20,25
L17191,10549,10338,23,20,22
L17192,10549,10200,23,20,24
L17193,10451,10461,22,20,25
L17194,10451,10549,22,20,22
L17195,10452,10950,22,20,24
L17196,10452,10734,22,20,23
L17197,10426,10130,22,20,23
L17198,10451,10064,22,20,22
L17199,10451,10464,22,20,25
L17200,10549,10067,22,20,24
L17201,10451,10471,22,20,24
L17202,10549,10419,22,20,24
L17203,10549,10415,22,20,23
L17204,10200,10426,22,20,22
L17205,10451,10650,22,20,23
L17206,10452,10191,22,20,23
L17207,10451,10349,22,20,24
L17208,10780,10899,22,20,24
L17209,10147,10418,22,20,22
L17210,10549,10577,22,20,25
L17211,10451,10817,22,20,25
L17212,10549,10441,22,20,24
L17213,10780,10244,22,20,25
L17214,10549,10871,22,20,24
L17215,10444,10734,22,20,25
L17216,10451,10442,22,20,22
L17217,10549,10100,22,20,25
L17218,10147,10444,22,20,22
L17219,10549,10429,21,20,24
L17220,10451,10425,21,20,23
L17221,10549,10191,21,20,24
L17222,10549,10011,21,20,23
L17223,10451,10100,21,20,25
L17224,10147,10471,21,20,25
L17225,10451,10435,21,20,23
L17226,10549,10342,21,20,23
L17227,10549,10551,21,20,22
L17228,10549,10403,21,20,23
L17229,10429,10244,21,20,24
L17230,10549,10737,21,20,24
L17231,10549,10127,21,20,22
L17232,10549,10432,21,20,24
L17233,10549,10788,21,20,24
L17234,10417,10203,20,20,24
L17235,10549,10529,20,20,24
L17236,10451,10082,20,20,23
L17237,10451,10349,20,20,24
L17238,10451,10525,20,20,23
L17239,10451,10713,20,20,21
L17240,10451,10064,20,20,22
L17241,10451,10432,20,20,23
L17242,10549,10080,20,20,22
L17243,10147,10429,20,20,22
L17244,10003,10549,20,20,25
L17245,10419,10549,20,20,22
L17246,10441,10549,20,20,22
L17247,10452,10547,20,20,22
L17248,10549,10012,20,20,24
L17249,10451,10520,20,20,24
L17250,10147,10121,20,20,23
L17251,10451,10082,20,20,24
L17252,10452,10955,20,20,24
L17253,10452,10600,20,20,26
L17254,10451,10734,19,20,25
L17255,10549,10437,19,20,22
L17256,10015,10012,19,20,23
L17257,10549,10197,19,20,23
L17258,10549,10533,19,20,22
L17259,10549,10581,19,20,23
L17260,10147,10434,19,20,23
L17261,10444,10100,19,20,23
L17262,10451,10461,19,20,23
L17263,10549,10579,19,20,25
L17264,10451,10082,19,20,24
L17265,10780,10549,19,20,24
L17266,10549,10927,19,20,24
L17267,10549,10280,19,20,23
L17268,10549,10577,19,20,23
L17269,10549,10483,19,20,24
L17270,10549,10450,19,20,24
L17271,10451,10433,19,20,24
L17272,10451,10076,19,20,24
L17273,10451,10425,19,20,24
L17274,10444,10076,19,20,22
L17275,10549,10547,19,20,21
L17276,10549,10442,19,20,23
L17277,10451,10087,19,20,24
L17278,10451,10012,19,20,25
L17279,10451,10423,19,20,22
L17280,10451,10472,19,20,24
L17281,10451,10550,19,20,21
L17282,10451,10713,19,20,23
L17283,10451,10082,19,20,22
L17284,10451,10443,19,20,23
L17285,10451,10342,19,20,24
L17286,10451,10817,19,20,26
L17287,10426,10082,19,20,23
L17288,10779,10549,19,20,22
L17289,10064,10451,18,20,23
L17290,10451,10453,18,20,21
L17291,10147,10123,18,20,23
